ID	Prob	Len	Word	Freq	Score
[15841]	3.55194e-005	2	双燕	7	25.4352
[15842]	8.4351e-006	2	双彩	2	4.37864
[15843]	1.42438e-005	2	双桨	2	12.1836
[15844]	3.55062e-005	2	双眼	10	24.9436
[15845]	7.0814e-005	2	双双	10	48.3605
[15846]	2.11971e-005	2	双星	3	13.7741
[15847]	2.86217e-005	2	雌雄	6	34.1097
[15848]	2.40011e-005	2	雄风	4	10.762
[15849]	2.10635e-005	2	无谓	3	12.3355
[15850]	1.37614e-005	2	无钱	2	6.64544
[15851]	2.04217e-005	2	无食	4	9.20192
[15852]	2.86443e-005	2	无际	5	15.2243
[15853]	5.75083e-005	2	无端	9	33.6798
[15854]	2.84404e-005	2	无涯	4	22.1702
[15855]	1.39785e-005	2	无烦	2	7.74103
[15856]	1.97971e-005	2	无鱼	3	7.75015
[15857]	2.37914e-005	2	无花	8	6.20552
[15858]	2.10127e-005	2	无弦	3	11.9299
[15859]	3.51457e-005	2	无由	5	20.9127
[15860]	2.40909e-005	2	无遗	5	10.161
[15861]	5.86293e-005	2	无奈	9	47.9875
[15862]	2.22196e-005	2	无惭	4	10.3726
[15863]	5.39591e-005	2	无劳	8	31.3186
[15864]	2.19114e-005	2	无病	4	9.43423
[15865]	6.9758e-006	2	无违	3	3.77174
[15866]	3.53234e-005	2	无计	5	22.8878
[15867]	2.38337e-005	2	无迹	4	9.80766
[15868]	1.25999e-005	2	无须	2	4.28409
[15869]	5.55351e-005	2	无赖	8	36.9805
[15870]	1.19411e-005	2	无成	2	3.62106
[15871]	1.93632e-005	2	无约	3	9.09233
[15872]	0.000104903	2	无处	23	48.7646
[15873]	1.38754e-005	2	无停	3	6.90068
[15874]	2.39334e-005	2	无云	4	7.28671
[15875]	4.73585e-005	2	无尘	10	23.4178
[15876]	5.57837e-005	2	无风	15	19.0279
[15877]	1.41572e-005	2	无媒	2	9.73477
[15878]	1.41298e-005	2	无藉	2	9.1606
[15879]	1.21007e-005	2	无三	2	3.76269
[15880]	1.3946e-005	2	无悟	2	7.53359
[15881]	6.9809e-005	2	无复	16	30.2571
[15882]	2.83818e-005	2	无可	6	11.3479
[15883]	2.70043e-005	2	无尽	11	8.63538
[15884]	1.40753e-005	2	无罪	2	8.52783
[15885]	9.20713e-006	2	无补	2	3.67711
[15886]	9.32672e-006	2	无适	2	3.76148
[15887]	1.3685e-005	2	无味	2	6.36852
[15888]	2.17605e-005	2	无功	5	10.0656
[15889]	1.36618e-005	2	无比	2	6.29148
[15890]	1.39465e-005	2	无敌	2	7.53662
[15891]	2.34579e-005	2	无多	6	6.58029
[15892]	0.000351894	2	无人	127	169.691
[15893]	3.21942e-005	2	无客	8	11.5801
[15894]	0.00014333	2	无限	36	141.522
[15895]	1.97112e-005	2	无路	4	6.04624
[15896]	1.91118e-005	2	无如	5	5.05338
[15897]	1.41378e-005	2	无寐	2	9.2733
[15898]	2.16721e-005	2	无根	4	10.0339
[15899]	1.41483e-005	2	无缝	2	9.4318
[15900]	3.14752e-005	2	无与	7	9.81995
[15901]	1.42579e-005	2	无斁	2	13.3236
[15902]	3.55785e-005	2	无柰	5	28.831
[15903]	7.36271e-006	2	无凡	2	3.50322
[15904]	5.39229e-005	2	无所	12	28.0821
[15905]	1.62585e-005	2	无碍	3	8.88935
[15906]	4.16579e-005	2	无诗	7	18.2517
[15907]	3.36476e-005	2	无时	7	9.77646
[15908]	2.11258e-005	2	无非	4	7.27655
[15909]	1.73353e-005	2	无才	3	6.57682
[15910]	2.81198e-005	2	无怨	4	16.7605
[15911]	1.46793e-005	2	无书	4	4.50139
[15912]	4.7079e-005	2	无定	9	22.8525
[15913]	0.000132588	2	无事	25	72.6554
[15914]	1.98434e-005	2	无边	3	7.83739
[15915]	4.75156e-005	2	无声	15	19.4578
[15916]	2.73198e-005	2	无意	9	9.15186
[15917]	3.45001e-005	2	无数	6	17.0029
[15918]	0.000141228	2	无言	30	79.6848
[15919]	3.61042e-005	2	无酒	7	14.0868
[15920]	4.04156e-005	2	无为	8	13.974
[15921]	1.18281e-005	2	无明	2	3.52656
[15922]	1.30425e-005	2	无喜	2	4.89724
[15923]	7.36138e-006	2	无片	2	3.3523
[15924]	1.96598e-005	2	无名	5	7.31992
[15925]	1.3731e-005	2	无期	3	5.26976
[15926]	3.14344e-005	2	无语	8	11.9078
[15927]	0.000165554	2	无心	37	74.6519
[15928]	3.46947e-005	2	无物	5	17.8962
[15929]	1.27264e-005	2	无常	2	4.44102
[15930]	2.0788e-005	2	无供	3	10.5962
[15931]	3.4487e-005	2	无因	5	16.9579
[15932]	4.75428e-005	2	无俗	10	26.5558
[15933]	2.05882e-005	2	无缘	3	9.76546
[15934]	1.32255e-005	2	无家	5	3.84826
[15935]	1.29078e-005	2	无兴	2	4.69422
[15936]	1.90614e-005	2	无纤	4	9.57517
[15937]	1.22367e-005	2	无静	2	3.89177
[15938]	1.39051e-005	2	无侣	2	7.30001
[15939]	3.40543e-005	2	无地	8	13.2231
[15940]	4.13588e-005	2	无情	11	20.0109
[15941]	1.39322e-005	2	无信	3	5.50515
[15942]	2.82928e-005	2	无极	7	14.0081
[15943]	6.32546e-005	2	无穷	14	35.6971
[15944]	1.36366e-005	2	无全	2	6.21116
[15945]	2.84302e-005	2	无用	5	12.3006
[15946]	3.47119e-005	2	无力	7	17.9648
[15947]	1.3515e-005	2	无令	2	5.86291
[15948]	1.33822e-005	2	无依	3	4.82044
[15949]	1.23558e-005	2	无双	2	4.01213
[15950]	1.30433e-005	2	无堪	2	4.89846
[15951]	1.24589e-005	2	无对	2	4.12246
[15952]	6.87555e-005	2	无一	36	22.0523
[15953]	2.07108e-005	2	无乃	3	10.2476
[15954]	2.97432e-005	2	无影	5	12.0436
[15955]	2.05654e-005	2	无求	3	9.7173
[15956]	1.17096e-005	2	无那	2	4.56308
[15957]	2.05005e-005	2	辽海	3	15.9122
[15958]	4.28002e-005	2	辽西	6	43.9553
[15959]	2.85402e-005	2	辽阳	4	31.0788
[15960]	1.0776e-005	2	洗墨	2	5.97251
[15961]	1.38755e-005	2	洗此	2	7.15429
[15962]	2.84667e-005	2	洗耳	4	23.2399
[15963]	2.79305e-005	2	洗心	4	15.3076
[15964]	2.13433e-005	2	洗药	3	17.1315
[15965]	2.13612e-005	2	洗妆	3	18.0049
[15966]	5.71201e-005	2	琵琶	10	111.44
[15967]	7.68102e-006	2	罢歌	2	3.56008
[15968]	0.00013562	2	咫尺	19	218.755
[15969]	2.00358e-005	2	调鼎	3	14.9208
[15970]	2.13934e-005	2	调羹	3	20.8146
[15971]	6.24814e-005	2	隔江	14	37.3536
[15972]	4.27385e-005	2	隔浦	6	37.1338
[15973]	1.27176e-005	2	隔花	2	4.4436
[15974]	3.45906e-005	2	隔水	6	17.3981
[15975]	1.40095e-005	2	隔城	2	7.96071
[15976]	1.48953e-005	2	隔尘	3	5.84658
[15977]	1.42157e-005	2	隔坞	2	10.9301
[15978]	7.00768e-006	2	隔洞	2	3.99295
[15979]	4.58446e-005	2	隔林	11	30.0765
[15980]	6.98058e-005	2	隔溪	10	49.9474
[15981]	1.41295e-005	2	隔岭	2	9.15693
[15982]	4.53885e-005	2	隔岸	12	33.4946
[15983]	2.04953e-005	2	隔帘	3	12.7001
[15984]	2.84188e-005	2	隔窗	4	21.4631
[15985]	1.41078e-005	2	隔河	3	8.72276
[15986]	1.41873e-005	2	隔户	2	10.1602
[15987]	1.96465e-005	2	梢头	3	12.5645
[15988]	2.84073e-005	2	河冰	4	21.1325
[15989]	4.956e-005	2	河流	7	33.6824
[15990]	2.88226e-005	2	河水	5	14.5648
[15991]	1.41889e-005	2	河梁	2	10.1952
[15992]	1.33032e-005	2	河山	2	5.37164
[15993]	2.13982e-005	2	河洛	3	21.6023
[15994]	1.41274e-005	2	河口	2	9.12858
[15995]	1.60636e-005	2	河远	3	7.56525
[15996]	1.37205e-005	2	河清	2	6.49263
[15997]	2.79466e-005	2	河北	4	18.4691
[15998]	7.9851e-006	2	河边	2	3.75269
[15999]	2.84317e-005	2	河阳	4	21.8702
[16000]	4.27382e-005	2	河汉	8	34.1459
[16001]	2.05167e-005	2	河汾	3	16.3984
[16002]	1.42119e-005	2	河渚	2	10.8079
[16003]	1.42154e-005	2	河洲	2	10.9747
[16004]	1.41642e-005	2	河桥	2	9.69618
[16005]	8.38098e-006	2	光连	2	3.43304
[16006]	1.11142e-005	2	光净	3	4.79823
[16007]	5.13339e-005	2	光风	8	26.1479
[16008]	4.98852e-005	2	光辉	7	44.9544
[16009]	2.80876e-005	2	光射	4	19.5556
[16010]	2.71761e-005	2	光照	6	13.2366
[16011]	1.38776e-005	2	光华	3	7.13219
[16012]	1.53209e-005	2	光阴	4	7.46117
[16013]	9.74351e-006	2	光冷	2	3.62379
[16014]	9.87236e-006	2	光被	2	4.48387
[16015]	2.40389e-005	2	光明	5	11.3794
[16016]	1.41501e-005	2	光彩	2	9.46045
[16017]	2.8451e-005	2	光武	4	22.569
[16018]	1.41055e-005	2	光艳	2	8.85398
[16019]	2.90161e-005	2	光摇	5	14.3253
[16020]	4.97445e-005	2	光景	7	37.9182
[16021]	1.42119e-005	2	赊酒	2	10.8073
[16022]	7.87132e-006	2	贱少	2	4.99328
[16023]	1.42488e-005	2	贱妾	2	12.5183
[16024]	2.08846e-005	2	星火	3	13.5811
[16025]	1.37587e-005	2	星日	2	6.6352
[16026]	1.41829e-005	2	星稀	2	10.0635
[16027]	4.99078e-005	2	星斗	7	47.2394
[16028]	2.61833e-005	2	星月	5	10.5914
[16029]	1.68612e-005	2	星汉	3	10.4748
[16030]	1.42538e-005	2	星辰	4	12.7169
[16031]	2.84466e-005	2	星河	4	22.3975
[16032]	2.12096e-005	2	星光	3	13.9521
[16033]	1.42701e-005	2	震泽	2	15.5257
[16034]	4.07886e-005	2	木兰	12	31.288
[16035]	7.15428e-005	2	木末	12	79.3753
[16036]	1.72049e-005	2	木人	3	6.07686
[16037]	9.23462e-005	2	木落	13	69.3141
[16038]	3.41669e-005	2	木叶	9	20.5945
[16039]	1.42738e-005	2	木樨	2	17.4466
[16040]	1.42651e-005	2	木杪	2	14.3302
[16041]	1.42738e-005	2	木棉	2	17.4466
[16042]	1.3687e-005	2	木为	2	6.37527
[16043]	1.21881e-005	2	木正	3	4.92369
[16044]	2.14026e-005	2	木犀	3	22.5573
[16045]	1.42696e-005	2	胡鹰	2	15.3764
[16046]	1.42683e-005	2	胡麻	2	15.0112
[16047]	1.4263e-005	2	胡姬	2	13.9896
[16048]	3.56619e-005	2	胡床	7	35.2901
[16049]	1.42371e-005	2	胡骑	2	11.8041
[16050]	1.4019e-005	2	胡子	2	8.03325
[16051]	9.2463e-005	2	胡为	13	73.2373
[16052]	4.69127e-005	2	胡不	7	24.0701
[16053]	1.41268e-005	2	胡语	2	9.12072
[16054]	4.2736e-005	2	胡然	6	36.8376
[16055]	1.40832e-005	2	胡地	2	8.60844
[16056]	1.32507e-005	2	帝秦	2	7.34063
[16057]	8.82205e-006	2	帝城	4	4.53436
[16058]	1.39795e-005	2	帝里	2	7.7475
[16059]	5.50494e-005	2	帝子	8	37.1419
[16060]	1.42744e-005	2	帝阍	2	18.0577
[16061]	2.13919e-005	2	帝京	3	20.6086
[16062]	4.25578e-005	2	帝乡	6	37.0361
[16063]	2.13033e-005	2	帝王	3	15.7896
[16064]	1.41613e-005	2	抱病	2	9.64532
[16065]	1.41867e-005	2	抱关	2	10.146
[16066]	2.14281e-005	2	抱琴	6	17.9919
[16067]	1.41299e-005	2	抱枝	2	9.16264
[16068]	1.42481e-005	2	抱膝	2	12.4665
[16069]	1.41316e-005	2	抱幽	3	8.9826
[16070]	1.41406e-005	2	抱著	2	9.31462
[16071]	1.4172e-005	2	抱恨	2	9.84103
[16072]	1.39214e-005	2	抱石	2	7.38985
[16073]	5.72659e-005	2	抱瓮	10	64.3294
[16074]	1.9415e-005	2	瓮中	3	11.177
[16075]	2.00843e-005	2	瓮头	3	13.8246
[16076]	1.42542e-005	2	车轮	2	12.9567
[16077]	1.39076e-005	2	车声	2	7.31327
[16078]	9.305e-005	2	车马	19	83.0347
[16079]	2.29661e-005	2	堪把	4	16.0423
[16080]	1.35633e-005	2	堪流	2	6.05267
[16081]	1.41713e-005	2	堪染	2	9.82806
[16082]	9.02423e-006	2	堪寻	2	4.07033
[16083]	2.13584e-005	2	堪哀	3	17.8502
[16084]	1.40413e-005	2	堪眠	2	8.21464
[16085]	1.23953e-005	2	堪酿	2	7.05042
[16086]	1.13553e-005	2	堪泊	2	5.92174
[16087]	8.1616e-006	2	堪闻	4	3.37701
[16088]	2.65432e-005	2	堪笑	4	15.7821
[16089]	8.67768e-006	2	堪听	2	3.79842
[16090]	1.41931e-005	2	堪摘	2	10.2939
[16091]	2.136e-005	2	堪嗟	3	17.9374
[16092]	1.4028e-005	2	马足	2	8.10519
[16093]	4.91544e-005	2	马蹄	7	42.7629
[16094]	2.12128e-005	2	马首	3	14.3652
[16095]	4.49908e-005	2	马上	13	21.6197
[16096]	1.42302e-005	2	马迁	2	11.4792
[16097]	2.10285e-005	2	马头	3	12.0538
[16098]	1.38414e-005	2	马前	2	6.98311
[16099]	1.42608e-005	2	马革	2	13.6794
[16100]	1.41841e-005	2	马卿	2	10.0896
[16101]	2.13951e-005	2	马嘶	3	21.064
[16102]	7.37909e-006	2	马暗	2	3.40558
[16103]	1.42706e-005	2	鸥鹭	2	15.702
[16104]	4.98758e-005	2	鸥鸟	7	45.2535
[16105]	1.41222e-005	2	鸥起	2	9.05977
[16106]	1.41141e-005	2	鸥声	2	8.95668
[16107]	1.38693e-005	2	鸥来	2	7.11601
[16108]	1.58674e-005	2	对花	4	4.94148
[16109]	6.77647e-005	2	对此	13	37.5611
[16110]	1.34418e-005	2	对山	4	3.52311
[16111]	1.43258e-005	2	对月	3	5.34604
[16112]	2.99713e-005	2	对人	5	10.5038
[16113]	2.04292e-005	2	对客	3	9.23773
[16114]	7.90504e-005	2	对酒	12	49.3057
[16115]	2.63951e-005	2	对面	4	14.0462
[16116]	1.37861e-005	2	对影	2	6.74358
[16117]	1.42711e-005	2	机杼	2	15.8883
[16118]	2.95763e-005	2	机事	5	20.0842
[16119]	1.42643e-005	2	机锋	2	14.1923
[16120]	1.19872e-005	2	机织	2	6.90662
[16121]	2.87677e-005	2	机心	6	14.123
[16122]	1.21473e-005	2	机动	2	5.52077
[16123]	2.12042e-005	2	官船	3	13.8749
[16124]	2.84828e-005	2	官府	4	24.075
[16125]	1.41764e-005	2	官舍	2	9.92825
[16126]	1.38772e-005	2	官闲	2	7.15529
[16127]	1.68228e-005	2	官道	3	8.13667
[16128]	1.35446e-005	2	官为	2	5.94244
[16129]	1.90307e-005	2	官居	3	9.94656
[16130]	1.40138e-005	2	官今	2	7.99366
[16131]	1.10636e-005	2	官渡	2	5.27526
[16132]	1.41208e-005	2	脱叶	2	9.04136
[16133]	1.42747e-005	2	脱屣	2	18.411
[16134]	1.42303e-005	2	感叹	2	11.4815
[16135]	1.39921e-005	2	感此	3	6.9901
[16136]	2.83203e-005	2	感君	4	19.2528
[16137]	1.42548e-005	2	感激	2	13.0088
[16138]	2.28494e-005	2	感秋	4	12.5071
[16139]	1.42731e-005	2	感慨	2	16.9026
[16140]	7.01484e-006	2	感旧	3	3.94094
[16141]	2.13684e-005	2	感恩	3	18.4464
[16142]	1.42756e-005	2	戴颙	2	20.2905
[16143]	1.41005e-005	2	仇人	2	8.79558
[16144]	1.22996e-005	2	一问	3	3.90649
[16145]	1.36253e-005	2	一钱	2	6.17609
[16146]	3.30726e-005	2	一峰	7	14.1197
[16147]	1.33984e-005	2	一群	2	5.578
[16148]	2.47217e-005	2	一宵	4	12.9666
[16149]	1.11071e-005	2	一系	2	3.80757
[16150]	1.38918e-005	2	一纸	4	7.17243
[16151]	3.17357e-005	2	一番	5	21.7465
[16152]	1.87574e-005	2	一回	13	6.20943
[16153]	2.52849e-005	2	一发	4	8.67078
[16154]	4.74763e-005	2	一饱	7	27.4569
[16155]	2.83209e-005	2	一样	4	19.2616
[16156]	4.90074e-005	2	一丘	7	32.8583
[16157]	1.9845e-005	2	一室	3	8.64052
[16158]	2.75262e-005	2	一念	7	13.2898
[16159]	4.9319e-005	2	一花	10	15.2613
[16160]	2.82724e-005	2	一啸	4	18.5013
[16161]	1.39758e-005	2	一裘	2	7.72285
[16162]	4.73275e-005	2	一身	7	20.5866
[16163]	1.40449e-005	2	一瓦	2	8.24543
[16164]	0.000129958	2	一日	21	59.9668
[16165]	1.32807e-005	2	一堂	2	5.32619
[16166]	1.39523e-005	2	一茎	2	7.57248
[16167]	2.05778e-005	2	一剑	3	9.72813
[16168]	1.36448e-005	2	一琴	2	6.23698
[16169]	2.26891e-005	2	一株	6	15.8512
[16170]	3.52688e-005	2	一个	5	22.1936
[16171]	2.71601e-005	2	一滴	6	13.9174
[16172]	1.41837e-005	2	一握	2	10.0792
[16173]	5.54608e-005	2	一水	14	18.1654
[16174]	2.10891e-005	2	一壶	3	12.5633
[16175]	1.41375e-005	2	一区	2	9.26923
[16176]	2.12488e-005	2	一箭	3	14.5898
[16177]	2.07589e-005	2	一斗	3	10.4601
[16178]	2.08735e-005	2	一床	3	11.0367
[16179]	4.93796e-005	2	一棹	7	31.1107
[16180]	1.40911e-005	2	一吊	2	8.69214
[16181]	4.19423e-005	2	一字	12	21.9279
[16182]	1.59828e-005	2	一只	3	5.43256
[16183]	2.11165e-005	2	一切	3	12.8275
[16184]	1.40876e-005	2	一匹	4	8.63976
[16185]	3.62589e-005	2	一气	6	15.0372
[16186]	2.05641e-005	2	一句	3	9.67915
[16187]	2.86026e-005	2	一丈	5	20.389
[16188]	6.97656e-006	2	一犬	3	3.78624
[16189]	2.63334e-005	2	一春	9	6.24697
[16190]	4.84637e-005	2	一泓	9	37.7833
[16191]	1.50525e-005	2	一上	3	3.64084
[16192]	3.56768e-005	2	一派	7	29.8027
[16193]	1.39526e-005	2	一簇	2	7.57434
[16194]	2.12357e-005	2	一阵	5	14.258
[16195]	4.95332e-005	2	一朵	9	35.3152
[16196]	2.77199e-005	2	一月	5	8.07281
[16197]	6.37775e-005	2	一饭	9	44.3532
[16198]	1.39429e-005	2	一炷	2	8.05516
[16199]	1.44345e-005	2	一尊	3	6.07365
[16200]	2.45828e-005	2	一二	4	10.2232
[16201]	1.40681e-005	2	一颗	2	8.4574
[16202]	1.39985e-005	2	一词	2	7.88004
[16203]	7.12673e-006	2	一瓣	3	5.73496
[16204]	1.4027e-005	2	一隅	2	8.1236
[16205]	0.000147608	2	一枝	43	90.6083
[16206]	3.3474e-005	2	一鸣	5	13.8974
[16207]	1.40359e-005	2	一轮	2	8.16952
[16208]	2.46879e-005	2	一般	7	14.784
[16209]	2.35322e-005	2	一天	7	6.70757
[16210]	1.6852e-005	2	一出	3	4.6374
[16211]	3.52997e-005	2	一竿	5	22.5739
[16212]	7.29063e-005	2	一望	14	29.7701
[16213]	1.39294e-005	2	一编	2	7.43553
[16214]	4.24347e-005	2	一榻	6	28.1361
[16215]	1.39056e-005	2	一架	2	7.30284
[16216]	1.80817e-005	2	一掬	3	11.3439
[16217]	1.39931e-005	2	一场	2	7.84134
[16218]	1.41821e-005	2	一斛	2	10.0448
[16219]	1.99508e-005	2	一宿	3	8.04971
[16220]	1.20135e-005	2	一樽	4	5.24174
[16221]	2.78048e-005	2	一味	4	14.5709
[16222]	2.02969e-005	2	一登	6	8.84366
[16223]	1.41427e-005	2	一倍	2	9.34534
[16224]	2.7986e-005	2	一帆	4	15.6815
[16225]	1.82717e-005	2	一树	5	5.71681
[16226]	3.32772e-005	2	一路	6	11.2326
[16227]	2.08803e-005	2	一瓢	3	12.8138
[16228]	0.000205649	2	一夜	36	111.493
[16229]	1.84364e-005	2	一钵	3	10.4022
[16230]	4.26432e-005	2	一线	6	32.6612
[16231]	1.43565e-005	2	一照	3	4.37427
[16232]	2.11601e-005	2	一卮	3	13.3021
[16233]	7.36919e-005	2	一叶	15	35.2078
[16234]	4.82562e-005	2	一见	10	16.8595
[16235]	6.24651e-005	2	一何	13	24.5198
[16236]	1.40451e-005	2	一局	2	8.24757
[16237]	1.31207e-005	2	一世	3	4.69199
[16238]	1.95417e-005	2	一肩	3	10.4701
[16239]	2.03109e-005	2	一百	5	8.83525
[16240]	6.92998e-005	2	一年	13	33.7878
[16241]	1.85959e-005	2	一游	3	6.08368
[16242]	1.42299e-005	2	一勺	2	11.4666
[16243]	2.75675e-005	2	一梦	8	10.0201
[16244]	1.41115e-005	2	一跃	2	8.92537
[16245]	1.98893e-005	2	一筹	3	9.1848
[16246]	1.41932e-005	2	一犁	5	9.28617
[16247]	2.15719e-005	2	一枰	4	18.4734
[16248]	2.04957e-005	2	一轩	3	9.44702
[16249]	4.52454e-005	2	一时	13	13.7081
[16250]	1.51697e-005	2	一鹤	3	5.26012
[16251]	1.41144e-005	2	一坑	2	8.9611
[16252]	1.89203e-005	2	一事	14	6.17578
[16253]	2.60917e-005	2	一自	6	6.91571
[16254]	4.58859e-005	2	一壑	7	27.3076
[16255]	2.15009e-005	2	一幅	4	15.1836
[16256]	2.7368e-005	2	一岁	4	12.7303
[16257]	2.87948e-005	2	一色	8	10.2358
[16258]	1.92253e-005	2	一醉	6	6.81786
[16259]	1.37794e-005	2	一痕	2	6.7166
[16260]	2.78515e-005	2	一溪	8	9.27199
[16261]	0.000151014	2	一声	30	75.3906
[16262]	2.78343e-005	2	一枕	4	14.7319
[16263]	2.04394e-005	2	一经	3	9.26854
[16264]	3.74804e-005	2	一尺	7	21.9041
[16265]	1.30352e-005	2	一村	2	4.88528
[16266]	7.51503e-005	2	一曲	11	38.9501
[16267]	7.19855e-005	2	一径	14	42.9958
[16268]	7.44776e-005	2	一寸	11	53.7178
[16269]	2.10409e-005	2	一条	3	12.1485
[16270]	4.8476e-005	2	一雨	9	18.9383
[16271]	7.03849e-005	2	一点	14	41.0958
[16272]	3.52163e-005	2	一去	6	10.363
[16273]	5.14672e-005	2	一种	8	25.1015
[16274]	2.78311e-005	2	一镜	4	14.7145
[16275]	3.77656e-005	2	一半	9	14.4272
[16276]	2.76047e-005	2	一卷	7	13.5302
[16277]	1.18183e-005	2	一重	2	3.51758
[16278]	2.89165e-005	2	一为	8	7.97308
[16279]	3.47079e-005	2	一步	7	17.4389
[16280]	1.42691e-005	2	一阳	6	5.48738
[16281]	1.42299e-005	2	一块	2	11.4666
[16282]	9.23823e-005	2	一杯	25	61.0555
[16283]	3.27247e-005	2	一行	9	10.5796
[16284]	2.05997e-005	2	一丛	3	9.80778
[16285]	0.000217366	2	一片	51	192.383
[16286]	1.31458e-005	2	一亭	2	5.07209
[16287]	1.67394e-005	2	一闻	3	5.06697
[16288]	0.000129693	2	一笑	28	74.4628
[16289]	2.5997e-005	2	一语	8	9.56099
[16290]	2.10114e-005	2	一心	6	4.90092
[16291]	2.52664e-005	2	一物	4	10.2893
[16292]	1.93876e-005	2	一从	4	6.85588
[16293]	2.61174e-005	2	一家	8	7.99671
[16294]	7.74853e-005	2	一夕	11	47.6353
[16295]	1.83082e-005	2	一方	3	5.79198
[16296]	1.41141e-005	2	一脉	2	8.9572
[16297]	7.00853e-006	2	一拳	3	3.94274
[16298]	1.30228e-005	2	一灵	2	4.86552
[16299]	1.25037e-005	2	一听	2	4.17234
[16300]	2.04281e-005	2	一桥	3	9.23397
[16301]	3.38043e-005	2	一带	5	14.7013
[16302]	2.83534e-005	2	一分	5	10.6806
[16303]	2.82284e-005	2	一湾	4	17.9172
[16304]	1.56422e-005	2	一息	3	6.49396
[16305]	9.41031e-005	2	一朝	16	44.7067
[16306]	1.11274e-005	2	一遇	2	3.75852
[16307]	7.16858e-005	2	一双	13	32.8192
[16308]	2.05387e-005	2	一洗	3	9.59084
[16309]	1.38126e-005	2	一星	3	5.58892
[16310]	4.15251e-005	2	一官	6	20.9539
[16311]	9.71382e-005	2	一一	18	34.072
[16312]	3.53362e-005	2	一旦	5	23.0655
[16313]	1.41144e-005	2	一篙	2	8.9611
[16314]	2.4601e-005	2	一珠	4	10.3926
[16315]	2.05975e-005	2	一毫	4	11.3214
[16316]	1.41433e-005	2	摘叶	2	9.35415
[16317]	1.41823e-005	2	摘实	2	10.1863
[16318]	9.03032e-006	2	史笔	2	6.07529
[16319]	7.75832e-006	2	史书	2	4.65108
[16320]	3.54032e-005	2	乃是	5	24.1137
[16321]	1.41487e-005	2	乃翁	2	9.43692
[16322]	3.02963e-005	2	乃知	5	16.1775
[16323]	9.64576e-006	2	乃真	3	4.24909
[16324]	1.39556e-005	2	实成	2	7.59255
[16325]	6.91425e-006	2	实可	2	3.32695
[16326]	1.40854e-005	2	实临	2	8.6313
[16327]	7.76606e-006	2	实红	2	3.33574
[16328]	1.41416e-005	2	却顾	2	9.32867
[16329]	1.41604e-005	2	却暑	2	9.63076
[16330]	1.33449e-005	2	却似	2	5.45973
[16331]	1.42283e-005	2	却成	4	6.25381
[16332]	4.20719e-005	2	却是	7	24.0577
[16333]	1.41848e-005	2	却羡	2	10.103
[16334]	1.39863e-005	2	却忆	2	7.79432
[16335]	3.44472e-005	2	却在	6	16.7344
[16336]	1.40247e-005	2	却忘	2	8.07832
[16337]	2.72e-005	2	却为	4	12.1998
[16338]	3.53526e-005	2	却笑	5	23.302
[16339]	1.3978e-005	2	却使	2	7.73757
[16340]	2.113e-005	2	却恨	3	12.9662
[16341]	2.09087e-005	2	却恐	3	12.0939
[16342]	1.42612e-005	2	逃暑	2	13.7213
[16343]	1.39751e-005	2	逃不	2	7.71802
[16344]	7.07796e-006	2	报主	3	4.40787
[16345]	1.38878e-005	2	报我	2	7.20912
[16346]	1.79668e-005	2	报秋	3	7.91702
[16347]	1.40009e-005	2	报道	2	7.89737
[16348]	1.4162e-005	2	报信	2	9.65877
[16349]	1.41615e-005	2	报国	2	9.64896
[16350]	1.42511e-005	2	报雠	2	12.6901
[16351]	1.41242e-005	2	报尔	2	9.08605
[16352]	7.22404e-006	2	湿蒙	2	4.56263
[16353]	2.77832e-005	2	湿云	4	14.4585
[16354]	1.39625e-005	2	湿却	2	7.63643
[16355]	3.55593e-005	2	皓月	5	28.6169
[16356]	2.13533e-005	2	含章	3	17.5905
[16357]	8.47486e-006	2	含霜	2	3.91233
[16358]	1.27881e-005	2	含春	5	3.74929
[16359]	5.27067e-005	2	含风	11	25.2905
[16360]	2.13293e-005	2	含羞	3	16.593
[16361]	2.19363e-005	2	含烟	4	12.902
[16362]	1.11153e-005	2	含雨	2	4.11966
[16363]	2.12266e-005	2	含笑	3	14.2123
[16364]	3.98905e-005	2	含情	8	26.4326
[16365]	7.5717e-006	2	含芳	2	3.69983
[16366]	1.42198e-005	2	波涵	2	11.0696
[16367]	1.36087e-005	2	波声	2	6.12542
[16368]	6.95046e-006	2	波滚	2	3.6373
[16369]	1.37642e-005	2	波明	2	6.65648
[16370]	3.12067e-005	2	波浪	7	21.1113
[16371]	5.91217e-005	2	波心	9	31.6786
[16372]	9.2749e-005	2	波涛	13	98.9763
[16373]	8.58681e-006	2	波间	2	3.33444
[16374]	5.55099e-005	2	波光	8	36.7141
[16375]	2.13035e-005	2	波摇	3	15.7965
[16376]	1.39792e-005	2	波平	2	7.74606
[16377]	9.25674e-006	2	碧岩	2	3.68661
[16378]	2.26759e-005	2	碧桃	4	15.3641
[16379]	1.42232e-005	2	碧瓦	2	11.1961
[16380]	1.41905e-005	2	碧藕	2	10.2329
[16381]	1.37942e-005	2	碧泉	2	6.77696
[16382]	2.2786e-005	2	碧流	4	10.4362
[16383]	4.30889e-005	2	碧玉	9	23.0593
[16384]	4.22948e-005	2	碧草	6	26.3116
[16385]	3.6289e-005	2	碧山	6	15.271
[16386]	3.7709e-005	2	碧云	8	13.4221
